"","X","date","identifier","publisher","title","nb_numeros","ark","duree_publi","date_deb","date_fin","deb_bis","fin_bis","is_quotidien"
"10677",10677,"1929","https://gallica.bnf.fr/ark:/12148/cb32829430n/date","Oran","Oran spectacles",419,"cb32829430n",2415,"1929-11-09","1936-06-20","1929-11-09","1936-06-20",TRUE
"10678",10678,"1933-1934","https://gallica.bnf.fr/ark:/12148/cb32829432b/date","Oran","Oran sports ",92,"cb32829432b",637,"1933-03-24","1934-12-21","1933-03-24","1934-12-21",TRUE
"10706",10706,"1887-1930","https://gallica.bnf.fr/ark:/12148/cb32830508s/date","Bougie","L'Oued Sahel ",5772,"cb32830508s",15964,"1887-04-10","1930-12-25","1887-04-10","1930-12-25",TRUE
"10903",10903,"1914-1918","https://gallica.bnf.fr/ark:/12148/cb328312353/date","Paris","Pages de gloire",235,"cb328312353",1393,"1914-12-06","1918-09-29","1914-12-06","1918-09-29",TRUE
"10908",10908,"1910","https://gallica.bnf.fr/ark:/12148/cb32831433z/date","Alger","La Paix sociale",118,"cb32831433z",448,"1910-01-02","1911-03-26","1910-01-02","1911-03-26",TRUE
"10927",10927,"1867-1868","https://gallica.bnf.fr/ark:/12148/cb32832840k/date","Paris","Paris programme ",75,"cb32832840k",425,"1867-10","1868-11-29","1867-10-01","1868-11-29",TRUE
"10931",10931,"1907-19..","https://gallica.bnf.fr/ark:/12148/cb32833646b/date","Paris","Le Passe temps populaire ",127,"cb32833646b",730,"1907","1908","1907-01-01","1908-12-31",TRUE
"10932",10932,"1886-1891","https://gallica.bnf.fr/ark:/12148/cb32833915w/date","Alger","Patriote algérien",564,"cb32833915w",2431,"1886-08-04","1893-03-31","1886-08-04","1893-03-31",TRUE
"11074",11074,"1893-1895","https://gallica.bnf.fr/ark:/12148/cb328357641/date","Alger","Petit Bouira ",135,"cb328357641",560,"1893-12-23","1895-07-06","1893-12-23","1895-07-06",TRUE
"11233",11233,"1908-1940","https://gallica.bnf.fr/ark:/12148/cb328390762/date","Majunga","Le Phare de Majunga ",830,"cb328390762",5292,"1921-07-02","1935-12-28","1921-07-02","1935-12-28",TRUE
"11265",11265,"1894-1914","https://gallica.bnf.fr/ark:/12148/cb328437026/date","Mascara","Le Progrès ",1383,"cb328437026",7360,"1894-06-06","1914-08-01","1894-06-06","1914-08-01",TRUE
"11270",11270,"1898-1904","https://gallica.bnf.fr/ark:/12148/cb32841214b/date","Nantes","Le Populaire",61,"cb32841214b",427,"1903-10-11","1904-12-11","1903-10-11","1904-12-11",TRUE
"11271",11271,"1895-1940","https://gallica.bnf.fr/ark:/12148/cb32843710t/date","Alger","Le Progrès ",3901,"cb32843710t",16441,"1895-01-12","1940-01-18","1895-01-12","1940-01-18",TRUE
"11287",11287,"1908-1913","https://gallica.bnf.fr/ark:/12148/cb32844045s/date","Tananarive","Le Progrès de Madagascar ",881,"cb32844045s",1882,"1908-09-12","1913-11-07","1908-09-12","1913-11-07",TRUE
"11298",11298,"1925-1930","https://gallica.bnf.fr/ark:/12148/cb328452191/date","Nîmes","La Provence ouvrière et paysanne ",257,"cb328452191",1539,"1925-12-06","1930-02-22","1925-12-06","1930-02-22",TRUE
"11310",11310,"1836-1840","https://gallica.bnf.fr/ark:/12148/cb32845620b/date","Bordeaux","Le Publicateur ",567,"cb32845620b",760,"1836-12-01","1838-12-31","1836-12-01","1838-12-31",TRUE
"11426",11426,"1900-1902","https://gallica.bnf.fr/ark:/12148/cb32853616t/date","Alger","La Revanche du peuple ",93,"cb32853616t",539,"1900-11-11","1902-05-04","1900-11-11","1902-05-04",TRUE
"11429",11429,"1880","https://gallica.bnf.fr/ark:/12148/cb32854208b/date","Oran","Le Réveil de Mascara",3709,"cb32854208b",25500,"1881-03-06","1950-12-30","1881-03-06","1950-12-30",TRUE
"11545",11545,"1854-1856","https://gallica.bnf.fr/ark:/12148/cb328597396/date","Paris","Revue franco italienne ",90,"cb328597396",630,"1854-11-16","1856-08-07","1854-11-16","1856-08-07",TRUE
"11576",11576,"1903-1914","https://gallica.bnf.fr/ark:/12148/cb32860822s/date","Oran","Revue mondaine oranaise ",587,"cb32860822s",4119,"1903-04-23","1914-08-02","1903-04-23","1914-08-02",TRUE
"11616",11616,"1863-1865","https://gallica.bnf.fr/ark:/12148/cb328612660/date","Le Mans","La Revue programme ",181,"cb328612660",834,"1863-01-22","1865-05-05","1863-01-22","1865-05-05",TRUE
"11643",11643,"1889-1893","https://gallica.bnf.fr/ark:/12148/cb32862606g/date","Bruxelles, Paris","Le Roman pour tous ",139,"cb32862606g",781,"1890-09-06","1892-10-26","1890-09-06","1892-10-26",TRUE
"11646",11646,"1896-1902","https://gallica.bnf.fr/ark:/12148/cb328626650/date","Paris","Les Romans inédits",814,"cb328626650",1825,"1896","1900","1896-01-01","1900-12-31",TRUE
"11651",11651,"1903-1912","https://gallica.bnf.fr/ark:/12148/cb32862667p/date","Paris, Paris","Les Romans militaires ",89,"cb32862667p",455,"1903-03-12","1904-06-09","1903-03-12","1904-06-09",TRUE
"11681",11681,"1828-1830","https://gallica.bnf.fr/ark:/12148/cb32866674x/date","Paris","La Semaine ",440,"cb32866674x",1054,"1828-02-10","1830-12-30","1828-02-10","1830-12-30",TRUE
"11702",11702,"1865-1867","https://gallica.bnf.fr/ark:/12148/cb32866962r/date","Paris","La Semaine musicale ",156,"cb32866962r",1085,"1865-01-05","1867-12-26","1865-01-05","1867-12-26",TRUE
"11717",11717,"1899-1925","https://gallica.bnf.fr/ark:/12148/cb32867183r/date","Alger","Le Sémaphore algérien ",918,"cb32867183r",6382,"1908-01-05","1925-06-26","1908-01-05","1925-06-26",TRUE
"11722",11722,"1934-1937","https://gallica.bnf.fr/ark:/12148/cb328675548/date","Paris","Sept ",174,"cb328675548",1210,"1934-03-03","1937-06-25","1934-03-03","1937-06-25",TRUE
"11834",11834,"1906-1909","https://gallica.bnf.fr/ark:/12148/cb328682222/date","Tamatave","Le Signal de Madagascar et dépendances ",642,"cb328682222",622,"1908-01-02","1909-09-15","1908-01-02","1909-09-15",TRUE
"11884",11884,"1883-190.","https://gallica.bnf.fr/ark:/12148/cb32875625p/date","Tlemcen","La Tafna ",2577,"cb32875625p",9296,"1883-06-27","1908-12-09","1883-06-27","1908-12-09",TRUE
"11889",11889,"1912-1930","https://gallica.bnf.fr/ark:/12148/cb32875769k/date","Tamatave","Le Tamatave ",1897,"cb32875769k",6312,"1912-10-16","1930-01-27","1912-10-16","1930-01-27",TRUE
"11901",11901,"1899-1900","https://gallica.bnf.fr/ark:/12148/cb32876496w/date","Tours","Le Télégramme d'Indre et",99,"cb32876496w",686,"1899-02-12","1900-12-30","1899-02-12","1900-12-30",TRUE
"11995",11995,"1907-1941","https://gallica.bnf.fr/ark:/12148/cb328810180/date","Tananarive","La Tribune de Madagascar et dépendances ",3120,"cb328810180",9486,"1916-01-07","1941-12-27","1916-01-07","1941-12-27",TRUE
"12008",12008,"1837","https://gallica.bnf.fr/ark:/12148/cb328829955/date","Port au Prince","L'Union",128,"cb328829955",892,"1837-04-20","1839-09-29","1837-04-20","1839-09-29",TRUE
"12059",12059,"1903-19..","https://gallica.bnf.fr/ark:/12148/cb328854976/date","Paris","L'Universel ",79,"cb328854976",546,"1903-09-24","1905-03-23","1903-09-24","1905-03-23",TRUE
"12069",12069,"1863-1866","https://gallica.bnf.fr/ark:/12148/cb32887110z/date","Paris, Paris","Les Veillées chrétiennes ",146,"cb32887110z",1018,"1863-07-02","1866-04-15","1863-07-02","1866-04-15",TRUE
"12087",12087,"1789-1810","https://gallica.bnf.fr/ark:/12148/cb34452336z/date","Paris","Gazette nationale ou le Moniteur universel  ",40528,"cb34452336z",41086,"1789-01-01","1901-06-30","1789-01-01","1901-06-30",TRUE
"12089",12089,"1919-1921","https://gallica.bnf.fr/ark:/12148/cb32888628n/date","Paris","La Vie aérienne ",99,"cb32888628n",688,"1919-02-06","1920-12-25","1919-02-06","1920-12-25",TRUE
"12153",12153,"1932-1943","https://gallica.bnf.fr/ark:/12148/cb328921490/date","Tamatave","Volonté ",396,"cb328921490",2687,"1932-08-06","1939-12-15","1932-08-06","1939-12-15",TRUE
"12516",12516,"1903-1905","https://gallica.bnf.fr/ark:/12148/cb45408594b/date","Mulhouse","Dr Himéri ",146,"cb45408594b",891,"1903-01-01","1905-06-10","1903-01-01","1905-06-10",TRUE
"12531",12531,"1907-1909","https://gallica.bnf.fr/ark:/12148/cb32755531r/date","Lyon","La Démocratie du Sud Est ",121,"cb32755531r",847,"1907-02-03","1909-05-30","1907-02-03","1909-05-30",TRUE
"12536",12536,"1895","https://gallica.bnf.fr/ark:/12148/cb32771481g/date","Bel Abbès, puis Oran","L'Eveil ",1065,"cb32771481g",4356,"1895-04-11","1907-03-16","1895-04-11","1907-03-16",TRUE
"12587",12587,"1886-1890","https://gallica.bnf.fr/ark:/12148/cb328439331/date","Constantine","Le Progrès de l'Algérie",463,"cb328439331",774,"1886-11-17","1888-12-30","1886-11-17","1888-12-30",TRUE
"12588",12588,"1909-1914","https://gallica.bnf.fr/ark:/12148/cb32846638n/date","Paris","Le Quercy à Paris ",187,"cb32846638n",1309,"1911-01-01","1914-08-02","1911-01-01","1914-08-02",TRUE
"12599",12599,"1882","https://gallica.bnf.fr/ark:/12148/cb32883007t/date","Alger","Union africaine",654,"cb32883007t",1638,"1887-01-02","1891-06-28","1887-01-02","1891-06-28",TRUE
"12600",12600,"1892","https://gallica.bnf.fr/ark:/12148/cb32884598k/date","Philippeville","L'Union républicaine ",892,"cb32884598k",3738,"1901-01-02","1911-03-29","1901-01-02","1911-03-29",TRUE
"12668",12668,"18??","https://gallica.bnf.fr/ark:/12148/cb327712003/date","Bruxelles","L'Europe",967,"cb327712003",1251,"1879-11-04","1883-04-08","1879-11-04","1883-04-08",TRUE
"12670",12670,"18??","https://gallica.bnf.fr/ark:/12148/cb32771204g/date","Frankfurt am Main","L'Europe",407,"cb32771204g",1034,"1863-01-01","1865-10-31","1863-01-01","1865-10-31",TRUE
"12674",12674,"1876-1929","https://gallica.bnf.fr/ark:/12148/cb32777480k/date","Paris","La France chevaline ",4088,"cb32777480k",19102,"1877-01-07","1929-04-27","1877-01-07","1929-04-27",TRUE
"12696",12696,"19??","https://gallica.bnf.fr/ark:/12148/cb32847920n/date","Oran","Le Rappel algérien",422,"cb32847920n",2367,"1908-02-08","1914-08-02","1908-02-08","1914-08-02",TRUE
"12708",12708,"1883-1884","https://gallica.bnf.fr/ark:/12148/cb32883521r/date","Angoulême","L'Union des Charentes ",198,"cb32883521r",452,"1883-01-03","1884-03-30","1883-01-03","1884-03-30",TRUE
"12761",12761,"1880-1954","https://gallica.bnf.fr/ark:/12148/cb327499590/date","Paris","Le Courrier",4544,"cb327499590",7666,"1909-01-04","1929-12-31","1909-01-04","1929-12-31",TRUE
"12770",12770,"1850","https://gallica.bnf.fr/ark:/12148/cb327501663/date","Oran","Le Courrier d'Oran",532,"cb327501663",1459,"1883-05-02","1887-04-30","1883-05-02","1887-04-30",TRUE
"12775",12775,"1895-1902","https://gallica.bnf.fr/ark:/12148/cb327612199/date","Vienne","L'Écho de Vienne et de la région ",530,"cb327612199",2436,"1895-05-05","1902-01-05","1895-05-05","1902-01-05",TRUE
"12810",12810,"1869-1933","https://gallica.bnf.fr/ark:/12148/cb328479063/date","Paris","Le Rappel ",20729,"cb328479063",23309,"1869-05-04","1933-02-27","1869-05-04","1933-02-27",TRUE
"12813",12813,"1932-1939","https://gallica.bnf.fr/ark:/12148/cb328347476/date","St Etienne","La Pédale touristique ",60,"cb328347476",420,"1937-11-03","1938-12-28","1937-11-03","1938-12-28",TRUE
"12843",12843,"1872-1880","https://gallica.bnf.fr/ark:/12148/cb32760420t/date","Pointe à Pitre","L'Écho de la Guadeloupe ",472,"cb32760420t",2883,"1872-07-31","1880-06-22","1872-07-31","1880-06-22",TRUE
"12857",12857,"1899-1903","https://gallica.bnf.fr/ark:/12148/cb327897714/date","Dinan","L'Indépendant dinannais ",260,"cb327897714",1132,"1899-12-16","1903-01-22","1899-12-16","1903-01-22",TRUE
"12861",12861,"1890-1943","https://gallica.bnf.fr/ark:/12148/cb328538093/date","Constantine","Le Réveil bônois",2350,"cb328538093",4014,"1895-01-02","1905-12-30","1895-01-02","1905-12-30",TRUE
"12915",12915,"1946-1947","https://gallica.bnf.fr/ark:/12148/cb32734626s/date","Paris","But ",68,"cb32734626s",467,"1946-02-28","1947-06-10","1946-02-28","1947-06-10",TRUE
"12919",12919,"1936-193.","https://gallica.bnf.fr/ark:/12148/cb32783996k/date","Paris","ll Grido del popolo ",68,"cb32783996k",469,"1936-03-21","1937-07-03","1936-03-21","1937-07-03",TRUE
"12920",12920,"1908","https://gallica.bnf.fr/ark:/12148/cb32790986r/date","Saïgon","L'Indochine libérale",267,"cb32790986r",1267,"1910-01-03","1913-06-23","1910-01-03","1913-06-23",TRUE
"12921",12921,"1925-1933","https://gallica.bnf.fr/ark:/12148/cb32791480j/date","Fontainebleau","L'Informateur de Fontainebleau",543,"cb32791480j",3097,"1925-03-31","1933-09-22","1925-03-31","1933-09-22",TRUE
"12922",12922,"1925-1927","https://gallica.bnf.fr/ark:/12148/cb32791507r/date","Fontainebleau","L'Informateur de Melun",220,"cb32791507r",805,"1925-03-31","1927-06-14","1925-03-31","1927-06-14",TRUE
"12929",12929,"1900-1903","https://gallica.bnf.fr/ark:/12148/cb328530881/date","Bordeaux","La République nouvelle ",1158,"cb328530881",1166,"1900-10-15","1903-12-25","1900-10-15","1903-12-25",TRUE
"12931",12931,"1904","https://gallica.bnf.fr/ark:/12148/cb32863837j/date","Tanger puis Rabat","Al 'Saadat¨ ",3843,"cb32863837j",9223,"1925-09-29","1950-12-30","1925-09-29","1950-12-30",TRUE
"12955",12955,"1880-1886","https://gallica.bnf.fr/ark:/12148/cb44336090d/date","Paris","Moniteur des consulats et du commerce international",296,"cb44336090d",2073,"1880-06-12","1886-02-14","1880-06-12","1886-02-14",TRUE
"12963",12963,"1927-1944","https://gallica.bnf.fr/ark:/12148/cb32791513p/date","Fontainebleau","L'Informateur de Seine ",4455,"cb32791513p",6426,"1927-01-07","1944-08-11","1927-01-07","1944-08-11",TRUE
"12976",12976,"1945-1970","https://gallica.bnf.fr/ark:/12148/cb32833036c/date","Paris","Paris turf ",1037,"cb32833036c",1705,"1945-03-31","1949-11-30","1945-03-31","1949-11-30",TRUE
"12977",12977,"1832-1937","https://gallica.bnf.fr/ark:/12148/cb34452332k/date","Paris","Le Charivari ",25526,"cb34452332k",378,"1832","1833-01-13","1832-01-01","1833-01-13",TRUE
"12985",12985,"1947-1951","https://gallica.bnf.fr/ark:/12148/cb45254683p/date","Paris","But et Club",212,"cb45254683p",1289,"1947-06-16","1950-12-26","1947-06-16","1950-12-26",TRUE
"13002",13002,"1881-2015","https://gallica.bnf.fr/ark:/12148/cb34378481r/date","Paris","Journal officiel de la République française",45753,"cb34378481r",25565,"1881-01-01","1950-12-31","1881-01-01","1950-12-31",TRUE
"13007",13007,"1881-1940","https://gallica.bnf.fr/ark:/12148/cb328020951/date","Paris","Journal officiel de la République française",7470,"cb328020951",24499,"1881-01-11","1948-02-09","1881-01-11","1948-02-09",TRUE
"13008",13008,"1789-1791","https://gallica.bnf.fr/ark:/12148/cb32750751q/date","Paris, A Paris","Courier de Provence ",351,"cb32750751q",875,"1789-05-08","1791-09-30","1789-05-08","1791-09-30",TRUE
"13030",13030,"1882-1899","https://gallica.bnf.fr/ark:/12148/cb34427442r/date","Paris","Le Chat noir ",522,"cb34427442r",3633,"1882-01-14","1891-12-26","1882-01-14","1891-12-26",TRUE
"13038",13038,"1874-1893","https://gallica.bnf.fr/ark:/12148/cb32758549j/date","Bordeaux","Le Don Quichotte ",965,"cb32758549j",6757,"1874-06-26","1892-12-25","1874-06-26","1892-12-25",TRUE
"13053",13053,"1914-1918","https://gallica.bnf.fr/ark:/12148/cb419058179/date","Saint Quentin Charleville","Armee",561,"cb419058179",1770,"1914","1918-11-06","1914-01-01","1918-11-06",TRUE
"13055",13055,"1916-1917","https://gallica.bnf.fr/ark:/12148/cb41936815g/date","Sztalten","Düna Zeitung ",134,"cb41936815g",651,"1916-03-09","1917-12-20","1916-03-09","1917-12-20",TRUE
"13056",13056,"1916-1918","https://gallica.bnf.fr/ark:/12148/cb41936816t/date","Baranowitschi","Deutsche Kriegszeitung von Baranowitschi",207,"cb41936816t",728,"1916-01-01","1917-12-29","1916-01-01","1917-12-29",TRUE
"13057",13057,"1915","https://gallica.bnf.fr/ark:/12148/cb419368175/date","","Kriegs Zeitung der Elften Armee",213,"cb419368175",375,"1915-11-06","1916-11-15","1915-11-06","1916-11-15",TRUE
"13058",13058,"1916-1918","https://gallica.bnf.fr/ark:/12148/cb41936819v/date","Wilna","Armeezeitung Scholtz",639,"cb41936819v",966,"1916-01-08","1918-08-31","1916-01-08","1918-08-31",TRUE
"13061",13061,"1914","https://gallica.bnf.fr/ark:/12148/cb419368202/date","","Kriegszeitung Oorlogsgazet ",405,"cb419368202",1438,"1914-11-26","1918-11-03","1914-11-26","1918-11-03",TRUE
"13062",13062,"1915-1916","https://gallica.bnf.fr/ark:/12148/cb419368233/date","","Die Wacht im Osten ",1064,"cb419368233",1082,"1915-12-01","1918-11-17","1915-12-01","1918-11-17",TRUE
"13066",13066,"1915-1918","https://gallica.bnf.fr/ark:/12148/cb41936825s/date","Wilna","Zeitung der 10",741,"cb41936825s",1416,"1915","1918-11-17","1915-01-01","1918-11-17",TRUE
"13074",13074,"1918-1919","https://gallica.bnf.fr/ark:/12148/cb43614725c/date","","Kriegszeitung der 1",92,"cb43614725c",516,"1917-05-22","1918-10-20","1917-05-22","1918-10-20",TRUE
"13076",13076,"1916-1918","https://gallica.bnf.fr/ark:/12148/cb436147570/date","Metz","Zwischen Maas und Mosel ",164,"cb436147570",1040,"1916","1918-11-06","1916-01-01","1918-11-06",TRUE
"13082",13082,"1914-1916","https://gallica.bnf.fr/ark:/12148/cb43614835z/date","Menin","Kriegs Zeitung für das XV",235,"cb43614835z",669,"1914-12-12","1916-10-11","1914-12-12","1916-10-11",TRUE
"13085",13085,"1914-1916","https://gallica.bnf.fr/ark:/12148/cb43614858m/date","Brüssel","Deutsche Soldatenpost ",337,"cb43614858m",1074,"1914-01-05","1916-12-14","1914-01-05","1916-12-14",TRUE
"13090",13090,"1917-1918","https://gallica.bnf.fr/ark:/12148/cb43614873h/date","Saarbrücken","Der Stosstrupp ",125,"cb43614873h",592,"1917-03-28","1918-11-10","1917-03-28","1918-11-10",TRUE
"13140",13140,"1943-201.","https://gallica.bnf.fr/ark:/12148/cb34371852k/date","Paris","L'Aurore ",4704,"cb34371852k",3469,"1943-10","1953-03-31","1943-10-01","1953-03-31",TRUE
"13146",13146,"1793-1794","https://gallica.bnf.fr/ark:/12148/cb327981587/date","Paris, Paris, Paris","Journal de la Montagne",533,"cb327981587",535,"1793-06-01","1794-11-18","1793-06-01","1794-11-18",TRUE
"13147",13147,"1791-1793","https://gallica.bnf.fr/ark:/12148/cb327995128/date","Paris","Journal des débats de la Société des amis de la Constitution",817,"cb327995128",1078,"1791","1793-12-14","1791-01-01","1793-12-14",TRUE
"13152",13152,"190.-1936","https://gallica.bnf.fr/ark:/12148/cb328426558/date","Paris","Presse parisienne ",508,"cb328426558",485,"1912-01-01","1913-04-30","1912-01-01","1913-04-30",TRUE
"13153",13153,"1882-1899","https://gallica.bnf.fr/ark:/12148/cb32847139v/date","Alger","Le Radical algérien ",5805,"cb32847139v",6235,"1882-03-01","1899-03-27","1882-03-01","1899-03-27",TRUE
"13161",13161,"1876-1878","https://gallica.bnf.fr/ark:/12148/cb42511822k/date","Paris","L'Exposition universelle de 1878 illustrée ",104,"cb42511822k",532,"1876-09","1878-02-15","1876-09-01","1878-02-15",TRUE
"13174",13174,"1865-1940","https://gallica.bnf.fr/ark:/12148/cb328066631/date","Paris","La Liberté  ",26238,"cb328066631",27358,"1865-07-16","1940-06-11","1865-07-16","1940-06-11",TRUE
"13191",13191,"1924-1939","https://gallica.bnf.fr/ark:/12148/cb327611803/date","Oran","L'Echo de Tlemcen",995,"cb327611803",5593,"1924-04-01","1939-07-25","1924-04-01","1939-07-25",TRUE
"13195",13195,"1886-1887","https://gallica.bnf.fr/ark:/12148/cb32826110g/date","Alger","La Nouvelle France",232,"cb32826110g",637,"1886","1887-09-30","1886-01-01","1887-09-30",TRUE
"13197",13197,"1892-1918","https://gallica.bnf.fr/ark:/12148/cb32873074r/date","Strassburg","Strassburger Burger Zeitung",1903,"cb32873074r",9704,"1892-06-05","1918-12-31","1892-06-05","1918-12-31",TRUE
"13201",13201,"1882-1885","https://gallica.bnf.fr/ark:/12148/cb32785580k/date","Paris","La Halle aux charges",179,"cb32785580k",1188,"1882","1885-04-03","1882-01-01","1885-04-03",TRUE
"13211",13211,"1788-1788","https://gallica.bnf.fr/ark:/12148/cb345436031/date","Strassburg","Strassburger privilegirte Zeitung",1180,"cb345436031",2446,"1788","1794-09-12","1788-01-01","1794-09-12",TRUE
"13221",13221,"1793-1803","https://gallica.bnf.fr/ark:/12148/cb43614924k/date","Strassburg","Weltbote",2535,"cb43614924k",4000,"1793-01-01","1803-12-16","1793-01-01","1803-12-16",TRUE
"13231",13231,"1897-1930","https://gallica.bnf.fr/ark:/12148/cb327788531/date","Paris","La Fronde ",2280,"cb327788531",11468,"1897-12-09","1929-05-04","1897-12-09","1929-05-04",TRUE
